name,terminology,code,term
cocp,BNF,0703010E0AAAAAA,Ethinylest/Norethist Acet_Tab 20mcg/1mg
cocp,BNF,0703010E0AAABAB,Ethinylest/Desogestrel_Tab 20mcg/150mcg
cocp,BNF,0703010E0AAACAC,Ethinylestr/Gestodene_Tab 20mcg/75mcg
cocp,BNF,0703010E0AAADAD,Levonorgest/Ethinylestr_Tab 100/20mcg
cocp,BNF,0703010E0AAAEAE,Ethinylestr/Norelgest_24 Hr T/Derm Patch
cocp,BNF,0703010E0AAAFAF,Ethinylestr/Drospirenone_Tab 20mcg/3mg
cocp,BNF,0703010E0BBAAAA,Loestrin 20_Tab
cocp,BNF,0703010E0BCAAAB,Mercilon_Tab
cocp,BNF,0703010E0BDAAAC,Femodette_Tab
cocp,BNF,0703010E0BEAAAD,Miranova_Tab
cocp,BNF,0703010E0BFAAAD,Loette_Tab
cocp,BNF,0703010E0BGAAAE,Evra_Patch
cocp,BNF,0703010E0BHAAAC,Sunya 20/75_Tab
cocp,BNF,0703010E0BIAAAB,Gedarel_Tab 20/150mcg
cocp,BNF,0703010E0BJAAAC,Millinette_Tab 20/75mcg
cocp,BNF,0703010E0BKAAAF,Yaz_Tab
cocp,BNF,0703010E0BLAAAB,Lestramyl_Tab 20mcg/150mcg
cocp,BNF,0703010E0BMAAAC,Aidulan_Tab 20mcg/75mcg
cocp,BNF,0703010E0BNAAAB,Munalea_Tab 150mcg/20mcg
cocp,BNF,0703010E0BPAAAB,Alenini_Tab 150mcg/20mcg
cocp,BNF,0703010E0BQAAAB,Bimizza_Tab 20mcg/150mcg
cocp,BNF,0703010E0BRAAAF,Eloine_Tab 0.02mg/3mg
cocp,BNF,0703010E0BSAAAF,Daylette_Tab 0.02mg/3mg
cocp,BNF,0703010E0BTAAAC,Juliperla_Tab 75mcg/20mcg
cocp,BNF,0703010E0BUAAAC,Akizza 75microgram/20microgram tablets
cocp,BNF,0703010F0AAAAAA,Ethinylest/Desogestrel_Tab 30mcg/150mcg
cocp,BNF,0703010F0AAABAB,Levonorgest/Ethinylestr_Tab 250/30mcg
cocp,BNF,0703010F0AAACAC,Ethinylest/Levonorgest_Tab 30/150mcg
cocp,BNF,0703010F0AAADAD,Gppe Tab_Conova 30
cocp,BNF,0703010F0AAAEAE,Ethinylestr/Gestodene_Tab 30mcg/75mcg
cocp,BNF,0703010F0AAAFAF,Ethinylest/Norethist Acet_Tab30mcg/1.5mg
cocp,BNF,0703010F0AAAGAG,Gppe Tab_Femodene-ED
cocp,BNF,0703010F0AAAHAH,Gppe Tab_Microgynon 30 ED
cocp,BNF,0703010F0AAAIAI,Ethinylestr/Dienogest_Tab 30mcg/2mg
cocp,BNF,0703010F0AAAJAJ,Ethinylestr/Drospirenone_Tab 30mcg/3mg
cocp,BNF,0703010F0BBAAAA,Marvelon_Tab
cocp,BNF,0703010F0BCAAAB,Ovran 30_Tab
cocp,BNF,0703010F0BDAAAB,Eugynon 30_Tab
cocp,BNF,0703010F0BEAAAC,Microgynon 30_Tab
cocp,BNF,0703010F0BEABAH,Microgynon 30 ED_Tab
cocp,BNF,0703010F0BFAAAC,Ovranette_Tab 150mcg/30mcg
cocp,BNF,0703010F0BGAAAD,Conova 30_Tab
cocp,BNF,0703010F0BHAAAE,Minulet_Tab
cocp,BNF,0703010F0BIAAAF,Loestrin 30_Tab
cocp,BNF,0703010F0BJAAAE,Femodene_Tab
cocp,BNF,0703010F0BJABAG,Femodene ED_Tab
cocp,BNF,0703010F0BKAAAI,Valette_Tab
cocp,BNF,0703010F0BLAAAJ,Yasmin_Tab
cocp,BNF,0703010F0BMAAAE,Katya 30/75_Tab
cocp,BNF,0703010F0BNAAAC,Levest 150/30_Tab
cocp,BNF,0703010F0BNABAC,Levest 150/30_Tab (Actavis)
cocp,BNF,0703010F0BPAAAC,Rigevidon_Tab
cocp,BNF,0703010F0BQAAAA,Gedarel_Tab 30/150mcg
cocp,BNF,0703010F0BRAAAE,Millinette_Tab 30/75mcg
cocp,BNF,0703010F0BSAAAC,Elevin_Tab 150mcg/30mcg
cocp,BNF,0703010F0BTAAAA,Cimizt_Tab
cocp,BNF,0703010F0BUAAAA,Lestramyl_Tab 30mcg/150mcg
cocp,BNF,0703010F0BVAAAJ,Lucette_Tab 0.03mg/3mg
cocp,BNF,0703010F0BWAAAJ,Acondro_Tab 0.03mg/3mg
cocp,BNF,0703010F0BXAAAE,Aidulan_Tab 30mcg/75mcg
cocp,BNF,0703010F0BYAAAC,Maexeni_Tab 150mcg/30mcg
cocp,BNF,0703010F0BZAAAA,Munalea_Tab 150mcg/30mcg
cocp,BNF,0703010F0CBAAAA,Alenvona_Tab 150mcg/30mcg
cocp,BNF,0703010F0CCAAAJ,Cleosensa_Tab 0.03mg/3mg
cocp,BNF,0703010F0CDAAAC,Erlibelle_Tab 30mcg/150mcg
cocp,BNF,0703010F0CEAAAJ,Dretine_Tab 30mcg/3mg
cocp,BNF,0703010F0CFAAAJ,Yacella_Tab 30mcg/3mg
cocp,BNF,0703010F0CGAAAE,Sofiperla_Tab 75mcg/30mcg
cocp,BNF,0703010F0CHAAAJ,Yiznell_Tab 30mcg/3mg
cocp,BNF,0703010F0CIAAAC,Leandra_Tab 30mcg/150mcg
cocp,BNF,0703010F0CJAAAJ,Ellanite_Tab 30mcg/3mg
cocp,BNF,0703010F0CKAAAE,Akizza 75microgram/30microgram tablets
cocp,BNF,0703010F0CLAAAC,Ambelina 150microgram/30microgram tablets
cocp,BNF,0703010G0AAAAAA,Ethinylest/Norethist_Tab 35mcg/500mcg
cocp,BNF,0703010G0AAABAB,Ethinylest/Norethist_Tab 35mcg/1mg
cocp,BNF,0703010G0AAACAC,Ethinylest/Norgestimate_Tab 35mcg/250mcg
cocp,BNF,0703010G0BBAAAA,Ovysmen_Tab
cocp,BNF,0703010G0BCAAAA,Brevinor_Tab
cocp,BNF,0703010G0BDAAAB,Norimin_Tab
cocp,BNF,0703010G0BEAAAB,Neocon 1/35_Tab
cocp,BNF,0703010G0BFAAAC,Cilest_Tab
cocp,BNF,0703010G0BGAAAC,Lizinna_Tab
cocp,BNF,0703010G0BHAAAC,Cilique_Tab
cocp,BNF,0703010H0AAAAAA,Gppe Tab_Anovlar 21
cocp,BNF,0703010H0AAABAB,Gppe Tab_Gynovlar 21
cocp,BNF,0703010H0AAACAC,Gppe Tab_Minovlar
cocp,BNF,0703010H0AAADAD,Gppe Tab_Ovulen 50
cocp,BNF,0703010H0AAAEAE,Levonorgest/Ethinylestr_Tab 250/50mcg
cocp,BNF,0703010H0AAAFAF,Gppe Tab_Norlestrin
cocp,BNF,0703010H0AAAGAG,Lynoest/Ethinylestr_Tab 2.5mg/50mcg
cocp,BNF,0703010H0BBAAAA,Anovlar 21_Tab
cocp,BNF,0703010H0BCAAAB,Gynovlar 21_Tab
cocp,BNF,0703010H0BDAAAC,Minovlar_Tab
cocp,BNF,0703010H0BDABA0,Minovlar ED_Tab
cocp,BNF,0703010H0BEAAAC,Orlest 21_Tab
cocp,BNF,0703010H0BFAAAD,Ovulen 50_Tab
cocp,BNF,0703010H0BGAAAE,Eugynon 50_Tab
cocp,BNF,0703010H0BHAAAE,Ovran_Tab
cocp,BNF,0703010H0BIAAAE,Schering PC4_Tab
cocp,BNF,0703010H0BJAAAF,Norlestrin_Tab
cocp,BNF,0703010H0BKAAAG,Minilyn_Tab
cocp,BNF,0703010I0AAAAAA,Ethinylestr/Gestodene_Tab 15mcg/6mcg
cocp,BNF,0703010I0BBAAAA,Melodia_Tab 15mcg/6mcg
cocp,BNF,0703010M0AAAAAA,Mestranol/Norethist_Tab 50mcg/1mg
cocp,BNF,0703010M0BBAAAA,Norinyl-1_Tab
cocp,BNF,0703010M0BCAAAA,Ortho-Novin_Tab 1/50 Pushpack
cocp,BNF,0703010P0AAAAAA,Gppe Tab_Logynon
cocp,BNF,0703010P0AAABAB,Gppe Tab_Binovum
cocp,BNF,0703010P0AAACAC,Gppe Tab_Trinovum
cocp,BNF,0703010P0AAADAD,Gppe Tab_Tri-Minulet
cocp,BNF,0703010P0AAAEAE,Gppe Tab_Logynon ED
cocp,BNF,0703010P0AAAFAF,Generic Synphase tablets
cocp,BNF,0703010P0BBAAAA,Logynon_Tab
cocp,BNF,0703010P0BBABAE,Logynon ED_Tab
cocp,BNF,0703010P0BCAAAA,Trinordiol_Tab
cocp,BNF,0703010P0BDAAAB,Binovum_Tab
cocp,BNF,0703010P0BEAAAB,Synphase_Tab
cocp,BNF,0703010P0BEAAAF,Synphase_Tab
cocp,BNF,0703010P0BEABAF,Synphase tablets (Imported (Canada))
cocp,BNF,0703010P0BEACAF,Synphase tablets (Imported (Germany))
cocp,BNF,0703010P0BFAAAC,Trinovum_Tab
cocp,BNF,0703010P0BFABA0,Trinovum ED_Tab
cocp,BNF,0703010P0BGAAAD,Tri-Minulet_Tab
cocp,BNF,0703010P0BHAAAD,Triadene_Tab
cocp,BNF,0703010P0BIAAAA,TriRegol_Tab
cocp,BNF,0703010Q0AAAAAA,Gppe Tab_Demulen
cocp,BNF,0703010Q0BBAAAA,Demulen_Tab
cocp,BNF,0703010R0AAAAAA,Estradiol/Estradiol+Dienogest_C/Pk Tab
cocp,BNF,0703010R0BBAAAA,Qlaira_C/Pk Tab
cocp,BNF,0703010S0AAAAAA,Estradiol/Nomegestrol_Tab 1.5mg/2.5mg
cocp,BNF,0703010S0BBAAAA,Zoely_Tab 2.5mg/1.5mg
cocp,BNF,0703010T0AAAAAA,Drospirenon 3mg / Estetrol 14.2mg tablets
cocp,BNF,0703010T0BBAAAA,Drovelis 3mg/14.2mg tablets
cocp,BNF,0703011A0AAAAAA,Ethinylest/Etonogest_Vag Delivery System
cocp,BNF,0703011A0BBAAAA,NuvaRing_Vag Delivery System
cocp,BNF,0703011A0BCAAAA,SyreniRing_Vag Delivery System
hrt,BNF,060401100AAAAAA,Gppe Inj_Mixogen 1ml Vl
hrt,BNF,060401100AAABAB,Ethinylestr/Methyltest_Tab 4.4mcg/3.6mg
hrt,BNF,060401100BBAAA0,Boots_For M1033 Soln
hrt,BNF,060401100BBBAA0,Estrofem_Tab
hrt,BNF,060401100BBBBAA,Mixogen_Inj 1ml Vl
hrt,BNF,060401100BBBCA0,Mixogen_Inj 2ml Vl
hrt,BNF,060401100BBBDAB,Mixogen_Tab
hrt,BNF,060401100BBBEA0,Oestro_Inj 2.5ml M/D Vl
hrt,BNF,060401100BBBGA0,Presomen 0.6_Tab
hrt,BNF,0604011ADAAAAAA,ConjOestro/Bazedoxifene_Tab450mcg/20mgMR
hrt,BNF,0604011ADBBAAAA,Duavive_Tab 0.45mg/20mg M/R
hrt,BNF,0604011B0AAAAAA,Dienestrol_Tab 5mg
hrt,BNF,0604011B0AAABAB,Dienestrol_Tab 300mcg
hrt,BNF,0604011B0AAACAC,Dienestrol_Tab 1mg
hrt,BNF,0604011C0AAAAAA,Chlorotrianisene_Tab 24mg
hrt,BNF,0604011C0BBAAAA,Tace_Tab 24mg
hrt,BNF,0604011D0AAAAAA,Ethinylestr_Tab 10mcg
hrt,BNF,0604011D0AAABAB,Ethinylestr_Tab 20mcg
hrt,BNF,0604011D0AAACAC,Ethinylestr_Tab 50mcg
hrt,BNF,0604011D0AAADAD,Ethinylestr_Tab 100mcg
hrt,BNF,0604011D0AAAEAE,Ethinylestr_Tab 1mg
hrt,BNF,0604011D0AAAFAF,Ethinylestr_Tab 10mg
hrt,BNF,0604011D0AAAGAG,Ethinylestr_Tab 20mg
hrt,BNF,0604011D0AAAHAH,Ethinylestr_Tab 30mcg
hrt,BNF,0604011D0AAAIAI,Ethinylestr_Tab 5mg
hrt,BNF,0604011D0AAAJAJ,Ethinylestr_Tab 30mg
hrt,BNF,0604011D0AAAKAK,Ethinylestr_Tab 15mcg
hrt,BNF,0604011D0AAALAL,Ethinylestr_Tab 2mcg
hrt,BNF,0604011D0AAAMAM,Ethinylestr_Tab 250mcg
hrt,BNF,0604011D0AAANAN,Ethinylestr_Tab 500mcg
hrt,BNF,0604011D0AAAPAP,Ethinylestr_Pdrs 2mg
hrt,BNF,0604011D0AAAQAQ,Ethinylestr_Tab 200mcg
hrt,BNF,0604011D0AAARAR,Ethinylestr_Cap 5mcg
hrt,BNF,0604011D0AAASAS,Ethinylestr_Tab 1mcg
hrt,BNF,0604011D0AAATAT,Ethinylestr_Cap 5mg
hrt,BNF,0604011D0AAAUAU,Ethinylestr_Susp 2.5mcg/5ml
hrt,BNF,0604011D0AAAVAV,Ethinylestr_Cap 1mcg
hrt,BNF,0604011D0AAAWAW,Ethinylestr_Cap 2mcg
hrt,BNF,0604011D0AAAXAX,Ethinylestr_Cap 4mcg
hrt,BNF,0604011D0AAAYAY,Ethinylestr_Pdrs 2.5mcg
hrt,BNF,0604011D0AAAZAZ,Ethinylestr_Cap 2.5mcg
hrt,BNF,0604011D0AABABA,Ethinylestr_Cap 10mg
hrt,BNF,0604011D0AABBBB,Ethinylestr_Cap 15mcg
hrt,BNF,0604011D0AABCBC,Ethinylestr_Tab 2mcg                @gn
hrt,BNF,0604011D0AABDBD,Ethinylestr_Liq Spec 2mcg/5ml
hrt,BNF,0604011D0AABEBE,Ethinylestr_Liq Spec 4mcg/5ml
hrt,BNF,0604011D0AABFBF,Ethinylestr_Cap 500ng
hrt,BNF,0604011D0BBAAAL,Estinyl_Tab 2mcg
hrt,BNF,0604011E0AAAAAA,Gppe Tab_Controvlar
hrt,BNF,0604011E0BBAAAA,Controvlar_Tab
hrt,BNF,0604011F0AAAAAA,Gppe Tab_Menophase
hrt,BNF,0604011F0BBAAAA,Menophase_C/Pk Tab
hrt,BNF,0604011G0AAAAAA,Estradiol_Implant 25mg
hrt,BNF,0604011G0AAABAB,Estradiol_Implant 50mg
hrt,BNF,0604011G0AAACAC,Estradiol_Implant 100mg
hrt,BNF,0604011G0AAADAD,Estradiol_Skin Patch 8mg
hrt,BNF,0604011G0AAAEAE,Estradiol_Skin Patch 2mg
hrt,BNF,0604011G0AAAFAF,Estradiol_Skin Patch 4mg
hrt,BNF,0604011G0AAAGAG,Estradiol_Nsl Dps 0.008%
hrt,BNF,0604011G0AAAIAI,Estradiol_Tab 2mg
hrt,BNF,0604011G0AAAJAJ,Estradiol_Skin Patch 1.5mg
hrt,BNF,0604011G0AAAKAK,Estradiol_Skin Patch 3.9mg
hrt,BNF,0604011G0AAALAL,Estradiol_Skin Patch 7.8mg
hrt,BNF,0604011G0AAAMAM,Estradiol_Skin Patch 3.2mg
hrt,BNF,0604011G0AAANAN,Estradiol_Cap 100mcg
hrt,BNF,0604011G0AAAQAQ,Estradiol_Skin Patch 1.6mg
hrt,BNF,0604011G0AAARAR,Estradiol_Skin Patch 4.8mg
hrt,BNF,0604011G0AAASAS,Estradiol_Skin Patch 6.4mg
hrt,BNF,0604011G0AAATAT,Estradiol_Skin Patch 2.5mg
hrt,BNF,0604011G0AAAUAU,Estradiol_Gel 0.06% 80g (64 Applic)
hrt,BNF,0604011G0AAAVAV,Estradiol_Skin Patch 3.29mg
hrt,BNF,0604011G0AAAWAW,Estradiol_Skin Patch 4.33mg
hrt,BNF,0604011G0AAAXAX,Estradiol_Skin Patch 6.57mg
hrt,BNF,0604011G0AAAYAY,Estradiol_Skin Patch 1.25mg
hrt,BNF,0604011G0AAAZAZ,Estradiol_Nsl Dps 0.01%
hrt,BNF,0604011G0AABABA,Estradiol_Patch 25mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABBBB,Estradiol_Skin Patch 50mcg/24hrs
hrt,BNF,0604011G0AABCBC,Estradiol_Skin Patch 100mcg/24hrs
hrt,BNF,0604011G0AABDBD,Estradiol_Tab 1mg
hrt,BNF,0604011G0AABEBE,Estradiol_Patch 40mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABFBF,Estradiol_Skin Patch 75mcg/24hrs
hrt,BNF,0604011G0AABGBG,Estradiol_Patch 80mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABHBH,Estradiol_Patch 37.5mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABIBI,Estradiol_Gel Sach 500mcg/0.5g
hrt,BNF,0604011G0AABJBJ,Estradiol_Gel Sach 1mg/1g
hrt,BNF,0604011G0AABLBL,Estradiol_Patch 50mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABMBM,Estradiol_Patch 50mcg/24hrs (AMQ4)
hrt,BNF,0604011G0AABNBN,Estradiol_Patch 100mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABPBP,Estradiol_Patch 100mcg/24hrs (AMQ4)
hrt,BNF,0604011G0AABQBQ,Estradiol_Patch 75mcg/24hrs (AMQ4)
hrt,BNF,0604011G0AABRBR,Estradiol_Patch 75mcg/24hrs (AMQ8)
hrt,BNF,0604011G0AABSBS,Estradiol_Nsl Spy 150mcg (60 D)
hrt,BNF,0604011G0AABTBT,Estradiol_Tab 500mcg
hrt,BNF,0604011G0AABUBU,Estradiol_Gel 0.06% 80g (64 Applic) @gn
hrt,BNF,0604011G0AABVBV,Estradiol_Tab 5mg
hrt,BNF,0604011G0BBAAAB,Estradiol Organon_Implant 50mg
hrt,BNF,0604011G0BBABAC,Estradiol Organon_Implant 100mg
hrt,BNF,0604011G0BBACAA,Estradiol Organon_Implant 25mg
hrt,BNF,0604011G0BCAABL,Estraderm TTS 50_Patch
hrt,BNF,0604011G0BCABBA,Estraderm TTS 25_Patch
hrt,BNF,0604011G0BCACBN,Estraderm TTS 100_Patch
hrt,BNF,0604011G0BCADBA,Estraderm MX 25_Patch
hrt,BNF,0604011G0BCAEBL,Estraderm MX 50_Patch
hrt,BNF,0604011G0BCAFBN,Estraderm MX 100_Patch
hrt,BNF,0604011G0BCAGBR,Estraderm MX 75_Patch
hrt,BNF,0604011G0BEAAAI,Zumenon_Tab 2mg
hrt,BNF,0604011G0BEABBD,Zumenon_Tab 1mg
hrt,BNF,0604011G0BFAABL,Evorel 50_Patch
hrt,BNF,0604011G0BFABBA,Evorel 25_Patch
hrt,BNF,0604011G0BFACBR,Evorel 75_Patch
hrt,BNF,0604011G0BFADBN,Evorel 100_Patch
hrt,BNF,0604011G0BHAABG,Fematrix 80_Patch
hrt,BNF,0604011G0BHABBE,Fematrix 40_Patch
hrt,BNF,0604011G0BIAAA0,Oestrogel_Crm
hrt,BNF,0604011G0BIABAU,Oestrogel_Gel 0.06% 80g (64 Applic)
hrt,BNF,0604011G0BJAABH,Menorest 37.5_Patch
hrt,BNF,0604011G0BJABBL,Menorest 50_Patch
hrt,BNF,0604011G0BJACBR,Menorest 75_Patch
hrt,BNF,0604011G0BKAABL,FemSeven 50_Patch 50mcg/24hrs
hrt,BNF,0604011G0BKAABM,FemSeven 50_Patch 50mcg/24hrs
hrt,BNF,0604011G0BKABBQ,FemSeven 75_Patch 75mcg/24hrs
hrt,BNF,0604011G0BKABBR,FemSeven 75_Patch 75mcg/24hrs
hrt,BNF,0604011G0BKACBN,FemSeven 100_Patch 100mcg/24hrs
hrt,BNF,0604011G0BKACBP,FemSeven 100_Patch 100mcg/24hrs
hrt,BNF,0604011G0BLAABL,Progynova TS_Patch 50mcg/24hrs
hrt,BNF,0604011G0BLAABM,Progynova TS_Patch 50mcg/24hrs
hrt,BNF,0604011G0BLABBN,Progynova TS_Patch 100mcg/24hrs
hrt,BNF,0604011G0BLABBP,Progynova TS_Patch 100mcg/24hrs
hrt,BNF,0604011G0BMAABD,Elleste Solo_Tab 1mg
hrt,BNF,0604011G0BMABAI,Elleste Solo_Tab 2mg
hrt,BNF,0604011G0BMACBE,Elleste Solo MX 40_Patch 40mcg/24hrs
hrt,BNF,0604011G0BMADBG,Elleste Solo MX 80_Patch 80mcg/24hrs
hrt,BNF,0604011G0BNAABA,Dermestril 25_Patch
hrt,BNF,0604011G0BNABBL,Dermestril 50_Patch
hrt,BNF,0604011G0BNACBN,Dermestril 100_Patch
hrt,BNF,0604011G0BNADBA,Dermestril Septem 25_Patch 25mcg/24hrs
hrt,BNF,0604011G0BNAEBL,Dermestril Septem 50_Patch 50mcg/24hrs
hrt,BNF,0604011G0BNAFBR,Dermestril Septem 75_Patch 75mcg/24hrs
hrt,BNF,0604011G0BPAABI,Sandrena_Gel Sach 500mcg/0.5g
hrt,BNF,0604011G0BPABBJ,Sandrena_Gel Sach 1mg/1g
hrt,BNF,0604011G0BPACBJ,Sandrena 1mg gel sachets (Imported (Italy))
hrt,BNF,0604011G0BRAAAI,Adgyn Estro_Tab 2mg
hrt,BNF,0604011G0BSAABS,Aerodiol_Nsl Spy 150mcg (60 D)
hrt,BNF,0604011G0BTAABT,Estradiol USP_Tab 500mcg
hrt,BNF,0604011G0BUAABR,Estradot_Patch 75mcg/24hrs
hrt,BNF,0604011G0BUABBN,Estradot_Patch 100mcg/24hrs
hrt,BNF,0604011G0BUACBA,Estradot_Patch 25mcg/24hrs
hrt,BNF,0604011G0BUADBH,Estradot_Patch 37.5mcg/24hrs
hrt,BNF,0604011G0BUAEBL,Estradot_Patch 50mcg/24hrs
hrt,BNF,0604011G0BVAAAI,Bedol_Tab 2mg
hrt,BNF,0604011G0BWAABT,Lenzetto 1.53mg/dose transdermal spray
hrt,BNF,0604011G0BWABBT,Lenzetto 1.53mg/dose transdermal spray (Imported (Poland))
hrt,BNF,0604011G0BXAAAU,Gynokadin 0.06% gel
